epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,142.838,0.60323,1.45309,1.03884,0.86659,0.18151,0.18914,0.16749,0.7981,1.4214,1.10228,5.0814e-05,5.0814e-05,5.0814e-05
84,144.588,0.67309,1.43535,1.06747,0.86286,0.17603,0.18993,0.16682,0.80071,1.41633,1.09404,4.8141e-05,4.8141e-05,4.8141e-05
85,146.24,0.67058,1.43621,1.05456,0.86075,0.1758,0.18946,0.16609,0.79579,1.41632,1.09002,4.5468e-05,4.5468e-05,4.5468e-05
86,147.858,0.715,1.48091,1.09827,0.86114,0.17556,0.18948,0.16648,0.79993,1.42619,1.09085,4.2795e-05,4.2795e-05,4.2795e-05
87,149.494,0.66846,1.52396,1.06621,0.75017,0.17578,0.18906,0.1668,0.79819,1.42247,1.0899,4.0122e-05,4.0122e-05,4.0122e-05
88,151.35,0.66256,1.32917,1.05589,0.75112,0.17547,0.19088,0.16734,0.79697,1.40717,1.09031,3.7449e-05,3.7449e-05,3.7449e-05
89,153.08,0.70658,1.45853,1.09299,0.86254,0.17526,0.19459,0.17035,0.79856,1.41085,1.09388,3.4776e-05,3.4776e-05,3.4776e-05
90,154.688,0.67685,1.47179,1.07932,0.86254,0.17501,0.19498,0.17086,0.79967,1.40815,1.09742,3.2103e-05,3.2103e-05,3.2103e-05
91,160.36,0.6011,1.44966,1.02794,0.85854,0.17746,0.19433,0.17029,0.79834,1.39335,1.09344,2.943e-05,2.943e-05,2.943e-05
92,162.053,0.55672,1.41896,1.01884,0.86164,0.17885,0.1899,0.16732,0.78792,1.35485,1.08419,2.6757e-05,2.6757e-05,2.6757e-05
93,163.673,0.53998,1.34726,1.02153,0.97304,0.17833,0.18899,0.16414,0.79373,1.36255,1.08678,2.4084e-05,2.4084e-05,2.4084e-05
94,165.316,0.50301,1.27143,0.96902,0.97082,0.17845,0.18809,0.16571,0.79741,1.38135,1.08563,2.1411e-05,2.1411e-05,2.1411e-05
95,166.839,0.52925,1.3743,1.00794,0.97256,0.18077,0.18524,0.16142,0.79047,1.36465,1.08658,1.8738e-05,1.8738e-05,1.8738e-05
96,168.57,0.54183,1.37056,1.01781,0.86073,0.1783,0.18338,0.15961,0.78984,1.37784,1.08745,1.6065e-05,1.6065e-05,1.6065e-05
97,170.164,0.55262,1.35877,1.01751,0.86128,0.17975,0.18378,0.16028,0.78941,1.37985,1.08826,1.3392e-05,1.3392e-05,1.3392e-05
98,171.933,0.55631,1.35319,0.99909,0.86147,0.18134,0.18301,0.16049,0.78648,1.37618,1.08834,1.0719e-05,1.0719e-05,1.0719e-05
99,173.536,0.50998,1.26591,0.9893,0.75108,0.1842,0.18508,0.16077,0.79093,1.37457,1.08781,8.046e-06,8.046e-06,8.046e-06
100,175.32,0.51665,1.32842,1.00213,0.86394,0.18179,0.18449,0.16116,0.79242,1.37316,1.09251,5.373e-06,5.373e-06,5.373e-06
